productname,variationname,companyname,homeloantype,mintotalloanamount,maxlvr,minlvr,fixmonth,allowssplitloan,hasoffsetaccount,isfirsthomebuyersavailable,requiresfirsthomebuyers,hasowneroccupiedpurpose,hasinvestmentpurpose,hasprincipalandinterest,hasinterestonly,minloanterm,maxloanterm,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,isnewcustomer,labels
Breakfree Package Fixed Rate Investment Loan (Principal and Interest),Breakfree Package Fixed Rate Investment Loan (Principal and Interest) 5 Years,ANZ,FIXED,150000.0,90.0,0.0,60.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Breakfree Package Fixed Rate Home Loan (Principal and Interest),Breakfree Package Fixed Rate Home Loan (Principal and Interest) 3 Years,ANZ,FIXED,150000.0,95.0,0.0,36.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Breakfree Package Fixed Rate Home Loan (Principal and Interest),Breakfree Package Fixed Rate Home Loan (Principal and Interest) 2 Years,ANZ,FIXED,150000.0,95.0,0.0,24.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Breakfree Package Fixed Rate Home Loan (Principal and Interest),Breakfree Package Fixed Rate Home Loan (Principal and Interest) 10 Years,ANZ,FIXED,150000.0,95.0,0.0,120.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Breakfree Package Equity Manager,Breakfree Package Equity Manager ($700k+),ANZ,VARIABLE,700000.0,90.0,0.0,nan,True,False,True,False,True,True,False,True,1,30,False,False,True,False,0
Breakfree Package Equity Manager,Breakfree Package Equity Manager ($150k-$250k),ANZ,VARIABLE,150000.0,90.0,0.0,nan,True,False,True,False,True,True,False,True,1,30,False,False,True,False,0
Variable Rate Investment Loan,Variable Rate Investment Loan (LVR 90%-95%),Qudos Bank,VARIABLE,0.0,95.0,90.0,nan,True,True,True,False,False,True,True,True,1,30,True,True,True,False,1
Qantas Points Investment Loan,Qantas Points Investment Loan (LVR 80%-90%),Qudos Bank,VARIABLE,150000.0,90.0,80.0,nan,True,True,True,False,False,True,True,True,1,30,True,True,True,False,1
Low Cost Investment Loan,Low Cost Investment Loan (LVR 80%-90%),Qudos Bank,VARIABLE,150000.0,90.0,80.0,nan,True,True,True,False,False,True,True,True,1,30,True,True,True,False,1
Variable Rate Home Loan,Variable Rate Home Loan (LVR 90%-95%),Qudos Bank,VARIABLE,0.0,95.0,90.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Qantas Points Home Loan,Qantas Points Home Loan (LVR 80%-90%),Qudos Bank,VARIABLE,150000.0,90.0,80.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Low Cost Home Loan,Low Cost Home Loan (LVR < 80%),Qudos Bank,VARIABLE,150000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Rate Investment Loan,Fixed Rate Investment Loan 1 Year,Qudos Bank,FIXED,150000.0,80.0,0.0,12.0,True,False,True,False,False,True,True,True,1,30,True,True,True,False,5
Fixed Rate Investment Loan,Fixed Rate Investment Loan 5 Years,Qudos Bank,FIXED,150000.0,80.0,0.0,60.0,True,False,True,False,False,True,True,True,1,30,True,True,True,False,5
Fixed Rate Investment Loan,Fixed Rate Investment Loan 4 Years,Qudos Bank,FIXED,150000.0,80.0,0.0,48.0,True,False,True,False,False,True,True,True,1,30,True,True,True,False,5
Fixed Rate Home Loan,Fixed Rate Home Loan 3 Years,Qudos Bank,FIXED,150000.0,90.0,0.0,36.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Fixed Rate Home Loan,Fixed Rate Home Loan 1 Year,Qudos Bank,FIXED,150000.0,90.0,0.0,12.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
myWealth Package,myWealth Package ($750k+),MOVE - People Driven Banking,VARIABLE,750000.0,90.0,0.0,nan,False,True,True,False,False,True,True,True,1,30,False,True,True,False,1
myWealth Package,myWealth Package ($500k-$750k),MOVE - People Driven Banking,VARIABLE,500000.0,90.0,0.0,nan,False,True,True,False,False,True,True,True,1,30,False,True,True,False,1
myHome Package,myHome Package (Amounts < $250k),MOVE - People Driven Banking,VARIABLE,20000.0,95.0,0.0,nan,False,True,True,False,True,False,True,True,1,30,False,True,True,False,3
myHome Package,myHome Package ($500k-$750k),MOVE - People Driven Banking,VARIABLE,500000.0,95.0,0.0,nan,False,True,True,False,True,False,True,True,1,30,False,True,True,False,3
Wealth Builder Loan,Wealth Builder Loan,MOVE - People Driven Banking,VARIABLE,50000.0,80.0,0.0,nan,False,True,True,False,False,True,True,True,1,30,False,True,True,False,1
Flexi Fixed Home Loan,Flexi Fixed Home Loan 3 Years,MOVE - People Driven Banking,FIXED,150000.0,95.0,0.0,36.0,False,True,True,False,True,False,True,True,1,30,False,True,True,False,0
Standard Variable Rate Home Loan,Standard Variable Rate Home Loan,MOVE - People Driven Banking,VARIABLE,20000.0,95.0,0.0,nan,False,True,True,False,True,False,True,True,1,30,False,True,True,False,3
Economy Home Loan,Economy Home Loan,MOVE - People Driven Banking,VARIABLE,50000.0,80.0,0.0,nan,False,True,True,False,True,False,True,True,1,30,False,True,True,False,3
Home Equity Loan,Home Equity Loan,Delphi Bank,VARIABLE,30000.0,90.0,0.0,nan,False,False,True,False,True,False,False,True,1,30,False,True,True,False,0
Essential Fixed Loan,Essential Fixed Loan 1 Year,Delphi Bank,FIXED,30000.0,90.0,0.0,12.0,False,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Essential Fixed Loan,Essential Fixed Loan 5 Years,Delphi Bank,FIXED,30000.0,90.0,0.0,60.0,False,False,True,False,True,False,True,False,1,30,False,True,True,False,2
Variable Home Loan (Principal and Interest),Variable Home Loan (Principal and Interest),Delphi Bank,VARIABLE,30000.0,90.0,0.0,nan,False,False,True,False,True,False,True,False,1,30,False,True,True,False,3
Investor (Interest Only) (Extra Offer),Investor (Interest Only) (Extra Offer),UBank,VARIABLE,100000.0,80.0,0.0,nan,True,False,True,False,False,True,False,True,1,30,True,True,True,False,4
Discount Offer Variable Home Loan,Discount Offer Variable Home Loan (Amounts < $200k),UBank,VARIABLE,0.0,80.0,0.0,nan,True,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Discount Offer Variable Home Loan,Discount Offer Variable Home Loan ($200k-$700k),UBank,VARIABLE,200000.0,80.0,0.0,nan,True,False,True,False,True,False,True,False,1,30,True,True,True,False,3
UHomeLoan - Standard Variable (Interest Only),UHomeLoan - Standard Variable (Interest Only),UBank,VARIABLE,100000.0,80.0,0.0,nan,True,False,True,False,True,False,False,True,1,30,True,True,True,False,0
Inv UHomeLoan Fixed,Inv UHomeLoan Fixed 5 Years,UBank,FIXED,100000.0,80.0,0.0,60.0,True,False,True,False,False,True,True,True,1,30,True,True,True,False,5
UHomeLoan Fixed (Principal and Interest),UHomeLoan Fixed (Principal and Interest) 1 Year,UBank,FIXED,100000.0,80.0,0.0,12.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
UHomeLoan Fixed (Principal and Interest),UHomeLoan Fixed (Principal and Interest) 5 Years,UBank,FIXED,100000.0,80.0,0.0,60.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
UHomeLoan Fixed (Interest Only),UHomeLoan Fixed (Interest Only) 1 Year,UBank,FIXED,100000.0,80.0,0.0,12.0,True,False,True,False,True,False,False,True,29,30,True,True,True,False,0
SmartSaver Investment Loan (Principal and Interest),SmartSaver Investment Loan (Principal and Interest) (LVR < 90%),Adelaide Bank,VARIABLE,10000.0,90.0,0.0,nan,True,False,True,False,False,True,True,False,5,30,True,True,True,False,1
SmartSaver Home Loan (Principal and Interest),SmartSaver Home Loan (Principal and Interest) (LVR < 90%),Adelaide Bank,VARIABLE,10000.0,90.0,0.0,nan,True,False,True,False,True,False,True,False,5,30,True,True,True,False,3
SmartFix Investment Loan (Principal and Interest),SmartFix Investment Loan (Principal and Interest) 2 Years,Adelaide Bank,FIXED,10000.0,90.0,0.0,24.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
SmartFix Investment Loan (Principal and Interest),SmartFix Investment Loan (Principal and Interest) 4 Years,Adelaide Bank,FIXED,10000.0,90.0,0.0,48.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
SmartFix Home Loan (Principal and Interest),SmartFix Home Loan (Principal and Interest) 4 Years,Adelaide Bank,FIXED,10000.0,95.0,0.0,48.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
SmartFix Home Loan (Principal and Interest),SmartFix Home Loan (Principal and Interest) 2 Years,Adelaide Bank,FIXED,10000.0,95.0,0.0,24.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
SmartFix Home Loan (Principal and Interest),SmartFix Home Loan (Principal and Interest) 3 Years,Adelaide Bank,FIXED,10000.0,95.0,0.0,36.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
SmartFit Home Loan (Principal and Interest),SmartFit Home Loan (Principal and Interest) (LVR < 90%),Adelaide Bank,VARIABLE,10000.0,90.0,0.0,nan,True,True,True,False,True,False,True,False,5,30,True,True,True,False,3
SmartDoc Plus Investment Loan (Principal and Interest),SmartDoc Plus Investment Loan (Principal and Interest),Adelaide Bank,VARIABLE,10000.0,70.0,0.0,nan,True,True,True,False,False,True,True,False,5,30,True,True,True,False,1
SmartDoc Investment Loan Fixed (Principal and Interest),SmartDoc Investment Loan Fixed (Principal and Interest) 3 Years,Adelaide Bank,FIXED,10000.0,80.0,0.0,36.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
SmartDoc Investment Loan Fixed (Principal and Interest),SmartDoc Investment Loan Fixed (Principal and Interest) 1 Year,Adelaide Bank,FIXED,10000.0,80.0,0.0,12.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
SmartDoc Investment Loan Fixed (Principal and Interest),SmartDoc Investment Loan Fixed (Principal and Interest) 2 Years,Adelaide Bank,FIXED,10000.0,80.0,0.0,24.0,True,True,True,False,False,True,True,False,5,30,True,True,True,False,5
SmartDoc Home Loan Fixed (Principal and Interest),SmartDoc Home Loan Fixed (Principal and Interest) 5 Years,Adelaide Bank,FIXED,10000.0,80.0,0.0,60.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
SmartDoc Home Loan Fixed (Principal and Interest),SmartDoc Home Loan Fixed (Principal and Interest) 3 Years,Adelaide Bank,FIXED,10000.0,80.0,0.0,36.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
SmartDoc Home Loan Fixed (Principal and Interest),SmartDoc Home Loan Fixed (Principal and Interest) 4 Years,Adelaide Bank,FIXED,10000.0,80.0,0.0,48.0,True,True,True,False,True,False,True,False,5,30,True,True,True,False,2
Expect More Home Loan Package Fixed,Expect More Home Loan Package Fixed 1 Year,Bank of Sydney,FIXED,100000.0,90.0,0.0,12.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Expect More Home Loan Package Fixed,Expect More Home Loan Package Fixed 5 Years,Bank of Sydney,FIXED,100000.0,90.0,0.0,60.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Expect More Home Loan Package,Expect More Home Loan Package,Bank of Sydney,VARIABLE,25000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Equity Maximiser,Home Equity Maximiser,Bank of Sydney,VARIABLE,0.0,90.0,0.0,nan,False,False,True,False,True,False,True,True,1,10,True,True,True,False,3
OMG Home Loan (Principal and Interest),OMG Home Loan (Principal and Interest),Bananacoast Community Credit Union,VARIABLE,100000.0,80.0,0.0,nan,False,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Home Loan Special,Fixed Home Loan Special 4 Years,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,48.0,False,False,True,False,True,False,True,False,1,40,True,True,True,False,2
Fixed Home Loan Special,Fixed Home Loan Special 1 Year,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,12.0,False,False,True,False,True,False,True,False,1,40,True,True,True,False,2
Standard Variable Investment Loan (Principal and Interest),Standard Variable Investment Loan (Principal and Interest),Bananacoast Community Credit Union,VARIABLE,10000.0,95.0,0.0,nan,False,True,True,False,False,True,True,False,1,40,True,True,True,False,1
Fixed Investment Loan (Principal and Interest),Fixed Investment Loan (Principal and Interest) 5 Years,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,60.0,False,False,True,False,False,True,True,False,1,40,True,True,True,False,5
Fixed Investment Loan (Principal and Interest),Fixed Investment Loan (Principal and Interest) 1 Year,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,12.0,False,False,True,False,False,True,True,False,1,40,True,True,True,False,5
Fixed Investment Loan (Principal and Interest),Fixed Investment Loan (Principal and Interest) 3 Years,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,36.0,False,False,True,False,False,True,True,False,1,40,True,True,True,False,5
Standard Variable Home Loan (Principal and Interest),Standard Variable Home Loan (Principal and Interest),Bananacoast Community Credit Union,VARIABLE,10000.0,95.0,0.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
Max Discounted All In One Line of Credit,Max Discounted All In One Line of Credit,Bananacoast Community Credit Union,VARIABLE,250000.0,90.0,0.0,nan,False,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Home Loan (Principal and Interest),Fixed Home Loan (Principal and Interest) 4 Years,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,48.0,False,False,True,False,True,False,True,False,1,40,True,True,True,False,2
Fixed Home Loan (Principal and Interest),Fixed Home Loan (Principal and Interest) 2 Years,Bananacoast Community Credit Union,FIXED,20000.0,95.0,0.0,24.0,False,False,True,False,True,False,True,False,1,40,True,True,True,False,2
Discounted Standard Home Loan (Principal and Interest),Discounted Standard Home Loan (Principal and Interest),Bananacoast Community Credit Union,VARIABLE,20000.0,95.0,0.0,nan,False,True,True,False,True,False,True,False,1,40,True,True,True,False,3
All In One Line of Credit,All In One Line of Credit,Bananacoast Community Credit Union,VARIABLE,20000.0,90.0,0.0,nan,False,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Standard Variable Home Loan,Standard Variable Home Loan,Heritage Bank,VARIABLE,20000.0,95.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Variable Investment Loan (Principal and Interest),Home Advantage Variable Investment Loan (Principal and Interest) ($150k-$250k) (LVR<80%),Heritage Bank,VARIABLE,150000.0,80.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Home Advantage Variable Investment Loan (Principal and Interest),Home Advantage Variable Investment Loan (Principal and Interest) ($700k+) (LVR <80%),Heritage Bank,VARIABLE,700000.0,80.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Home Advantage Variable Investment Loan (Principal and Interest),Home Advantage Variable Investment Loan (Principal and Interest) ($250k-$700k) (LVR 80%-90%) ,Heritage Bank,VARIABLE,250000.0,90.0,80.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Home Advantage Variable Home Loan,Home Advantage Variable Home Loan ($150k-$250k) (LVR<80%),Heritage Bank,VARIABLE,150000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Variable Home Loan,Home Advantage Variable Home Loan ($250k-$700k) (LVR<80%),Heritage Bank,VARIABLE,250000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Variable Home Loan,Home Advantage Variable Home Loan ($150k-$250k) (LVR 90%-95%) ,Heritage Bank,VARIABLE,150000.0,95.0,90.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Variable Home Loan,Home Advantage Variable Home Loan ($250k-$700k) (LVR 90%-95%),Heritage Bank,VARIABLE,250000.0,95.0,90.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Variable Home Loan,Home Advantage Variable Home Loan ($700k+) (LVR 90%-95%) ,Heritage Bank,VARIABLE,700000.0,95.0,90.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Home Advantage Living Equity,Home Advantage Living Equity Home Loan ($250k-$700k),Heritage Bank,VARIABLE,250000.0,85.0,0.0,nan,True,True,True,False,True,True,False,True,1,30,True,True,True,False,0
Home Advantage Fixed Investment Loan (Principal and Interest),Home Advantage Fixed Investment Loan (Principal and Interest) 5 Years,Heritage Bank,FIXED,150000.0,80.0,0.0,60.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Home Advantage Fixed Investment Loan (Principal and Interest),Home Advantage Fixed Investment Loan (Principal and Interest) 2 Years,Heritage Bank,FIXED,150000.0,80.0,0.0,24.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Home Advantage Fixed Home Loan,Home Advantage Fixed Home Loan 2 Years,Heritage Bank,FIXED,150000.0,95.0,0.0,24.0,False,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Home Advantage Fixed Home Loan,Home Advantage Fixed Home Loan 3 Years,Heritage Bank,FIXED,150000.0,95.0,0.0,36.0,False,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Fixed Rate Investment Loan (Principal and Interest),Fixed Rate Investment Loan (Principal and Interest) 5 Years,Heritage Bank,FIXED,20000.0,90.0,0.0,60.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan (Principal and Interest),Fixed Rate Investment Loan (Principal and Interest) 3 Years,Heritage Bank,FIXED,20000.0,90.0,0.0,36.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Home Loan,Fixed Rate Home Loan 1 Year,Heritage Bank,FIXED,20000.0,95.0,0.0,12.0,False,False,True,False,True,False,True,False,1,30,True,True,True,False,2
